ID,Sentence,Article_ID,Article,Votes_Complexity,MOS_Complexity,Std_Complexity,Votes_Understandability,MOS_Understandability,Std_Understandability,Vote_Lexical_difficulty,MOS_Lexical_difficulty,Std_Lexical_difficulty
874,"Der Flottenbefehl vom 24 Oktober 1918 und die Vorbereitungen zum Auslaufen lösten zunächst eine Meuterei unter den betroffenen Matrosen und dann eine allgemeine Revolution aus, die in wenigen Tagen die Monarchie im Reich beseitigte.",20,Novemberrevolution,10,4.5,1.354006401,10,4,1.699673171,10,4.6,1.349897115
875,Die meuternden Matrosen wollten nicht im bereits verlorenen Krieg sinnlos geopfert werden.,20,Novemberrevolution,13,2.769230769,1.640825308,13,2.538461538,1.71344607,13,3.230769231,1.58922655
876,"Zudem waren sie überzeugt, im Sinne der neuen Regierung zu handeln, die Friedensverhandlungen mit der Entente anstrebte.",20,Novemberrevolution,10,3.7,1.567021236,10,3.7,1.567021236,10,4.4,1.505545305
877,Deren Glaubwürdigkeit hätte ein gleichzeitiger Angriff der Flotte zunichtegemacht.,20,Novemberrevolution,10,3.6,1.712697677,9,4.444444444,0.881917104,9,5.555555556,0.726483157
878,Der Publizist Sebastian Haffner sah daher nicht in den Matrosen die eigentlichen Meuterer.,20,Novemberrevolution,9,2.333333333,1,10,3.2,1.619327707,10,3.5,1.715938357
879,Vielmehr bezeichnete er das Vorhaben der Admiralität als „eine Meuterei der Flottenführung gegen die Regierung und ihre Politik“.,20,Novemberrevolution,9,4.444444444,1.810463415,9,4.111111111,1.833333333,9,4.444444444,1.810463415
880,"Der Matrosenaufstand begann auf Schillig-Reede vor Wilhelmshaven, wo die deutsche Hochseeflotte in Erwartung der geplanten Seeschlacht vor Anker gegangen war.",20,Novemberrevolution,10,3.3,1.418136492,10,3.9,1.523883927,10,4.4,1.505545305
882,"Auf drei Schiffen des III Geschwaders weigerten sich die Matrosen, die Anker zu lichten.",20,Novemberrevolution,11,2.909090909,1.640399065,11,3.545454545,1.694912173,11,4.545454545,1.967924611
883,Auf den Schlachtschiffen des I Geschwaders Thüringen und Helgoland gingen Teile der Besatzungen zu offener Meuterei und Sabotageakten über.,20,Novemberrevolution,15,3.2,1.424279266,15,3.6,1.298350602,11,4.181818182,0.404519917
884,"Als aber am 31 Oktober einige Torpedoboote ihre Geschütze auf diese Schiffe richteten, verschanzten sich rund 200 Meuterer zunächst unter Deck, ließen sich dann aber widerstandslos verhaften.",20,Novemberrevolution,10,4.9,1.370320319,9,4.666666667,0.707106781,10,5.3,0.948683298
885,"Da die Marineleitung sich des Gehorsams der Mannschaften nicht mehr sicher war, ließ sie ihren Schlachtplan fallen und beorderte das Geschwader nach Kiel zurück.",20,Novemberrevolution,12,4.333333333,1.154700538,12,4.083333333,1.311372171,12,4.583333333,1.164500153
886,"Nach einer störungsfreien Übung in der Helgoländer Bucht ließ Geschwaderkommandeur Vizeadmiral Kraft während der Fahrt durch den Nord-Ostsee-Kanal 47 Matrosen der „Markgraf“, die als Haupträdelsführer galten, verhaften und in Kiel arrestieren.",20,Novemberrevolution,8,5.25,0.707106781,9,4.222222222,1.56347192,9,4.555555556,1.130388331
887,"Die Matrosen und Heizer versuchten nun, ein erneutes Auslaufen zu verhindern und die Freilassung ihrer Kameraden zu erreichen.",20,Novemberrevolution,8,3.375,0.916125381,10,3.4,1.837873167,10,3.7,1.636391694
889,"Sie schickten Delegationen zu den Offizieren, die aber nicht angehört wurden.",20,Novemberrevolution,10,3.1,0.994428926,10,2.6,0.966091783,9,2.555555556,0.881917104
890,"Daraufhin suchten sie verstärkt Kontakt zu Gewerkschaften, USPD und SPD.",20,Novemberrevolution,10,3.4,1.173787791,10,3.1,1.370320319,10,3.7,1.494434118
891,"Nachdem die Polizei das Gewerkschaftshaus für den 2 November gesperrt hatte, versammelten sich am Folgetag mehrere tausend Matrosen und Vertreter der Arbeiter nachmittags auf dem Großen Exerzierplatz.",20,Novemberrevolution,10,3.9,1.286683938,10,3.4,1.349897115,8,4.625,0.744023809
893,"Die Menge forderte unter der Losung Frieden und Brot die Freilassung der Meuterer, die Beendigung des Krieges und eine bessere Lebensmittelversorgung.",20,Novemberrevolution,10,3,1.054092553,10,2.4,1.0749677,10,3.3,1.251665557
894,"Zuletzt zogen die Teilnehmer zur Arrestanstalt, um die verhafteten Matrosen zu befreien.",20,Novemberrevolution,13,2.615384615,0.960768923,13,2.692307692,1.182131929,13,2.923076923,1.382120259
895,"Um die Demonstranten kurz vor ihrem Ziel am weiteren Vordringen zu hindern, befahl ein Leutnant namens Oskar Steinhäuser seiner Patrouille, zunächst Warnschüsse, dann gezielte Schüsse in die Menge abzugeben.",20,Novemberrevolution,12,3.583333333,0.668557923,15,3.133333333,1.684664726,15,3.466666667,1.407463101
896,Dabei wurden sieben Personen getötet und 29 schwer verletzt.,20,Novemberrevolution,9,1,0,10,1,0,9,1,0
897,Auch aus der Demonstration heraus wurde geschossen.,20,Novemberrevolution,9,2,0.707106781,8,1.5,0.534522484,8,1.875,0.640869944
899,Nach dem Gewaltausbruch zogen sich sowohl die Demonstranten als auch die Patrouille zurück.,20,Novemberrevolution,10,2.5,1.08012345,10,3.1,1.197219,10,3.8,1.316561177
900,Dennoch wurde aus dem Massenprotest nun ein allgemeiner Aufstand.,20,Novemberrevolution,8,1.875,0.640869944,8,1.875,0.640869944,10,3.3,1.766981104
901,Am 4 November durchstreiften Gruppen Aufständischer die Stadt.,20,Novemberrevolution,10,2.3,1.059349905,10,2.8,1.686548085,10,3.4,1.776388346
902,In der großen Kasernenanlage im Norden Kiels kam es zu Demonstrationen.,20,Novemberrevolution,7,2.285714286,1.112697281,7,2.142857143,1.345185418,7,2.714285714,1.112697281
903,"Karl Artelt organisierte den ersten Soldatenrat, dem bald weitere folgten.",20,Novemberrevolution,9,1.888888889,0.78173596,9,1.666666667,1.118033989,10,2.6,0.966091783
904,Soldaten und Arbeiter brachten die öffentlichen und militärischen Einrichtungen Kiels unter ihre Kontrolle.,20,Novemberrevolution,10,1.6,0.699205899,9,1.444444444,0.527046277,9,2.111111111,1.054092553
906,"Als entgegen seiner Absprache mit Artelt auswärtige Truppen zur Niederschlagung der Bewegung anrückten, wurden diese von den Aufständischen abgefangen.",20,Novemberrevolution,15,3.4,1.352246808,15,3.4,1.4040757,15,3.733333333,1.279880947
907,Sie kehrten entweder um oder schlossen sich der Aufstandsbewegung an.,20,Novemberrevolution,10,3.6,1.577621275,10,3.6,1.776388346,10,4.6,1.712697677
908,"Damit war Kiel am Abend des 4 November fest in der Hand von etwa 40000 revoltierenden Matrosen, Soldaten und Arbeitern.",20,Novemberrevolution,9,2,1,9,1.777777778,1.092906421,10,2.8,1.87379591
910,Das Europäische Parlament (inoffiziell auch Europaparlament oder EU-Parlament; kurz EP) mit offiziellem Sitz in Straßburg (siehe unten) ist das Parlament der Europäischen Union (Art 14 EU-Vertrag).,21,Europäisches Parlament,9,1.777777778,0.833333333,8,1.375,0.51754917,10,1.9,1.100504935
911,"Seit 1979 wird es alle fünf Jahre (zuletzt 2014) in allgemeinen, unmittelbaren, freien, geheimen, aber nicht gleichen Europawahlen von den Bürgern der EU gewählt.",21,Europäisches Parlament,14,3.785714286,1.761929512,14,3.142857143,1.350620533,14,3.928571429,1.542439911
912,"Damit ist das Europäische Parlament nicht nur das einzige direkt gewählte Organ der Europäischen Union, sondern die einzige direkt gewählte supranationale Institution weltweit.",21,Europäisches Parlament,10,2.7,1.567021236,10,2.1,1.286683938,10,2.6,1.349897115
913,"Seit der Gründung des Parlaments 1952 wurden seine Kompetenzen bei der EU-Rechtsetzung mehrmals deutlich erweitert, vor allem durch den Vertrag von Maastricht 1992 und zuletzt durch den Vertrag von Lissabon 2007, der am 1 Dezember 2009 in Kraft trat.",21,Europäisches Parlament,10,3.3,0.823272602,10,3.4,1.837873167,10,4,1.763834207
914,"Auch in Bezug auf die Bildung der Exekutive, also die Wahl der Europäischen Kommission, wurden die Rechte des Parlaments schrittweise ausgebaut.",21,Europäisches Parlament,9,4.222222222,0.666666667,10,3,1.054092553,9,4.333333333,0.707106781
915,So müssen sich die Kandidaten für die EU-Kommission zunächst einer Anhörung im Europäischen Parlament stellen und ihre Eignung und Befähigung für das vorgeschlagene Amt unter Beweis stellen.,21,Europäisches Parlament,9,4.555555556,1.013793755,10,4.3,1.33749351,10,5.3,0.948683298
916,Diese Anhörung führt in der Regel der entsprechende Ausschuss des Europäischen Parlaments durch und alle Anhörungen werden per Web-Stream über die Website des Europäischen Parlaments auch öffentlich gemacht.,21,Europäisches Parlament,9,4.111111111,1.452966315,9,3.555555556,1.740051085,9,4.111111111,1.763834207
917,"Erst nach der erfolgreich bestandenen Anhörung kann der Kandidat zum Mitglied der EU-Kommission gewählt werden, auch dies geschieht durch das Europäische Parlament (Plenum).",21,Europäisches Parlament,10,3.3,1.33749351,10,3,1.56347192,10,3.5,1.58113883
918,Im Europäischen Parlament fehlt der typische Gegensatz zwischen Regierungs- und Oppositionsfraktionen.,21,Europäisches Parlament,6,1.333333333,0.516397779,7,1.571428571,0.786795792,7,2.142857143,1.214985793
919,"Anders als in den meisten nationalen Parlamenten, wo die Regierungsfraktionen normalerweise loyal zur Regierung stehen und deren Gesetzentwürfe prinzipiell unterstützen, bilden sich im Europäischen Parlament je nach Abstimmungsthema wechselnde Mehrheiten.",21,Europäisches Parlament,10,4,1.56347192,10,3.5,2.013840996,10,3.7,2.057506582
920,"Dies bewirkt auch, dass die einzelnen Europa-Abgeordneten unabhängiger sind und mit Verhandlungsgeschick und Sachkenntnis größeren Einfluss auf die EU-Gesetzgebung haben, als es Abgeordneten nationaler Parlamente möglich ist.",21,Europäisches Parlament,10,4.7,1.418136492,10,4.9,1.449137675,10,5.3,1.251665557
921,Das Bundesverfassungsgericht spricht dem Europäischen Parlament in seinem Urteil zum Lissabon-Vertrag vom 30 Juni 2009 nur eine eingeschränkte demokratische Legitimation zu und sieht seine Entscheidungskompetenzen bezüglich weiterer Schritte einer europäischen Integration dadurch begrenzt.,21,Europäisches Parlament,10,4.8,1.619327707,10,3.8,1.751190072,10,4.7,1.82878223
922,"Seit der letzten Europawahl umfasst das Parlament regulär 750 Sitze zuzüglich des Präsidenten, also 751 Abgeordnete (Art 14 Abs 2 EU-Vertrag) und damit die 1,7-fache Anzahl vom Repräsentantenhaus der Vereinigten Staaten.",21,Europäisches Parlament,10,3,1.632993162,10,2.4,1.577621275,10,3.1,1.791957341
923,Das Parlament hat derzeit acht Fraktionen sowie 21 fraktionslose Abgeordnete.,21,Europäisches Parlament,10,2.1,0.994428926,10,2.3,1.418136492,9,2.888888889,1.364225462
924,"In ihren Heimatländern sind diese Abgeordneten Mitglieder in rund 160 verschiedenen nationalen Parteien, die sich auf europäischer Ebene großenteils zu Europaparteien zusammengeschlossen haben.",21,Europäisches Parlament,7,3.428571429,0.786795792,9,4.111111111,1.96497102,9,4.333333333,1.802775638
925,Präsident des Europäischen Parlaments ist seit dem 17 Januar 2017 Antonio Tajani (Europäische Volkspartei).,21,Europäisches Parlament,7,1.142857143,0.377964473,7,1,0,7,1,0
926,Arbeitsorte des Europäischen Parlaments sind neben Straßburg auch Brüssel und Luxemburg.,21,Europäisches Parlament,5,2.4,1.949358869,4,1.25,0.5,5,2.4,1.949358869
927,Regelungen zu Organisation und Arbeitsweise enthält die Geschäftsordnung des Europäischen Parlaments.,21,Europäisches Parlament,9,3.333333333,1.870828693,9,3.333333333,1.732050808,9,3.777777778,2.108185107
928,Die Aufgaben des Europäischen Parlaments sind in Art 14 EU-Vertrag beschrieben.,21,Europäisches Parlament,6,2.166666667,1.471960144,6,1.833333333,0.98319208,6,2.166666667,1.471960144
929,"Demzufolge wird das Parlament gemeinsam mit dem Rat als Gesetzgeber tätig, übt gemeinsam mit ihm die Haushaltsbefugnisse aus und nimmt die politische Kontrolle wahr.",21,Europäisches Parlament,13,3.615384615,1.260850344,12,3.416666667,0.99620492,13,4.076923077,1.320450584
930,Des Weiteren soll es beratend tätig werden und den Kommissionspräsidenten wählen.,21,Europäisches Parlament,7,2.714285714,1.380131119,7,2,1,7,3.285714286,2.138089935
931,"Das Parlament teilt sich die Gesetzgebungsfunktion mit dem Rat der Europäischen Union, es nimmt also europäische Gesetze (Richtlinien, Verordnungen, Entscheidungen) an.",21,Europäisches Parlament,10,3.2,1.229272594,10,2.6,1.264911064,10,3.3,1.33749351
932,"In den meisten Politikfeldern gilt dafür seit dem Vertrag von Lissabon das sogenannte ordentliche Gesetzgebungsverfahren (Art 294 AEU-Vertrag), bei dem Parlament und Rat der EU gleichberechtigt sind und jeweils in zwei Lesungen Änderungen an einem von der Europäischen Kommission vorgeschlagenen Gesetzestext einbringen können.",21,Europäisches Parlament,9,5.111111111,0.78173596,8,4.75,1.035098339,9,4.555555556,1.424000624
933,Bei Uneinigkeit müssen sich Rat und Parlament in dritter Lesung in einem Vermittlungsausschuss einigen.,21,Europäisches Parlament,10,3.3,1.494434118,10,2.9,1.523883927,10,3.7,1.636391694
934,"Auch um den hohen Zeitaufwand dieses Verfahrens zu umgehen, werden jedoch immer mehr Gesetzesvorschläge in informellen Trilogverfahren verhandelt, um dann bereits in erster Lesung beschlossen werden zu können: zwischen 2004 und 2009 etwa traf dies auf 72 % aller Gesetzesentwürfe zu, im Vergleich zu 33 % zwischen 1999 und 2004.",21,Europäisches Parlament,12,4.75,1.215431087,11,4.818181818,0.873862898,12,4.75,0.965307299
935,Insgesamt ähnelt das Gesetzgebungsverfahren dem deutschen Gesetzgebungsverfahren zwischen Bundestag und Bundesrat.,21,Europäisches Parlament,8,3.5,0.9258201,7,3.428571429,0.975900073,9,3.888888889,1.691481928
936,Allerdings besitzt das Europäische Parlament – anders als der Bundestag – kein unmittelbares Initiativrecht und kann daher keine eigenen Gesetzesvorlagen einbringen.,21,Europäisches Parlament,10,3.1,1.100504935,10,2.7,1.33749351,10,3.3,1.494434118
937,"Dieses Initiativrecht hat auf EU-Ebene nur die EU-Kommission, die nach Art 225 AEU-Vertrag allerdings vom Europäischen Parlament zu dessen Ausübung aufgefordert werden kann.",21,Europäisches Parlament,9,4.777777778,1.855921454,9,4.666666667,1.658312395,9,4.555555556,1.810463415
938,"In einer verbindlichen Erklärung aus dem Jahr 2010 haben sich die Parlamentarier mit der Kommission geeinigt, den geltenden europarechtlichen Vorschriften eine Interpretationshilfe zu geben, sodass in Zukunft auf Anstoß des Parlamentes die Kommission innerhalb von zwölf Monaten einen Gesetzentwurf vorlegen oder innerhalb von drei Monaten detailliert begründen muss, warum sie es nicht macht.",21,Europäisches Parlament,11,5,1.264911064,11,3.454545455,1.809068067,10,4.7,0.823272602
939,Somit hat das Europäische Parlament erstmals ein zumindest eingeschränktes Initiativrecht.,21,Europäisches Parlament,11,3,1.61245155,11,2.909090909,1.513574937,11,3.636363636,1.433368569
940,"Neben dem ordentlichen Gesetzgebungsverfahren gibt es noch andere Formen der Rechtsetzung in der EU, bei denen das Parlament weniger Mitspracherechte besitzt.",21,Europäisches Parlament,7,3.142857143,0.690065559,9,3.111111111,1.615893286,5,4,0
942,So muss das Parlament im Bereich der Wettbewerbspolitik lediglich konsultiert werden.,21,Europäisches Parlament,10,3,1.490711985,10,2.3,1.059349905,10,2.9,1.286683938
944,"Der Hohe Vertreter für Außen- und Sicherheitspolitik muss das Parlament regelmäßig informieren und dafür sorgen, dass die Auffassungen des Parlaments „gebührend berücksichtigt werden“.",21,Europäisches Parlament,10,3.6,1.0749677,9,3.444444444,1.013793755,10,3.6,1.0749677
945,Seit Inkrafttreten des Vertrags von Lissabon am 1.,21,Europäisches Parlament,10,2.6,1.349897115,10,3.4,2.011080417,10,3.4,1.577621275
946,"Dezember 2009 besitzt das Europäische Parlament im Bereich der Gemeinsamen Handelspolitik das Recht, Abänderungsvorschläge zu Gesetzesentwürfen einzubringen sowie auf Ablehnung des jeweiligen Rechtsaktes.",21,Europäisches Parlament,18,4.388888889,1.334558261,18,3.888888889,1.640978506,18,4.666666667,1.283377896
947,"Nach dieser Eingliederung in das ordentliche Gesetzgebungsverfahren bedürfen Verhandlungsergebnisse der Europäischen Kommission im Bereich der Gemeinsamen Handelspolitik der Genehmigung des Europäischen Parlaments, bevor zur Beschlussfassung durch den Europäischen Rat übergegangen werden kann.",21,Europäisches Parlament,9,5.555555556,0.881917104,10,4.6,1.173787791,10,5.6,1.505545305
948,"Die Geschichte der Europäischen Union ist durch ein Geflecht konkurrierender Motive und Entwicklungstendenzen charakterisiert, die zu unterschiedlichen Zeitpunkten jeweils richtungsgebend auf die Entwicklung der Gemeinschaft eingewirkt haben.",22,Geschichte der Europäischen Union,7,4.857142857,0.377964473,11,4.545454545,0.820199532,9,5.333333333,0.5
949,"Bezeichnend ist daher die Umsetzung des Möglichen und Machbaren in der jeweils gegebenen zeitgeschichtlichen Lage, nicht die geradlinige Verwirklichung einer genau umrissenen Planung.",22,Geschichte der Europäischen Union,16,5.75,0.930949336,18,5,1.45521375,18,5.166666667,1.098126747
950,Das die Strukturen der Europäischen Union langzeitig bestimmende unübersichtliche Vertragskonglomerat ist auf diese Art und Weise von Kompromiss zu Kompromiss und von Erweiterung zu Erweiterung der Gemeinschaft komplexer geworden.,22,Geschichte der Europäischen Union,12,3.666666667,0.778498944,15,3.533333333,1.552264091,10,3.8,0.421637021
951,"Für die Union resultiert daraus sowohl ein Akzeptanzproblem bei den EU-Bürgern, denen „Brüssel“ immer undurchsichtiger erscheint, als auch die mit dem Mitgliederwachstum verbundene Schwierigkeit, im bestehenden Institutionengefüge die Arbeits- und Handlungsfähigkeit der einzelnen Organe zu gewährleisten.",22,Geschichte der Europäischen Union,9,6.333333333,0.5,10,5.6,0.843274043,10,6.2,0.788810638
952,"Der durch das Ende des Ost-West-Konflikts bedingte tiefgreifende Wandlungsprozess hat zur Europäischen Union geführt, die mit dem Euro über eine gemeinsame Währung verfügt und nun auch die Staaten Mittel- und Osteuropas großteils einschließt.",22,Geschichte der Europäischen Union,10,4.3,1.702938637,10,3.1,1.728840331,10,4.3,1.766981104
953,Die Ausgestaltung und Fortführung des europäischen Integrationsprozesses bleibt auch unter den Bedingungen des Reformvertrags von Lissabon eine außerordentliche Bewährungsprobe.,22,Geschichte der Europäischen Union,11,4.090909091,0.53935989,14,3.642857143,1.392681026,14,4.357142857,1.081817762
954,"Neuere Zuspitzungen diesbezüglich resultieren aus der Eurokrise seit 2010, der Flüchtlingskrise ab 2015 und dem durch Referendum im Juni 2016 beschlossenen Austritt Großbritanniens aus der Europäischen Union.",22,Geschichte der Europäischen Union,10,3.6,0.966091783,10,2.6,1.349897115,6,4,0
955,Wie in der Gründungsphase der Europäischen Gemeinschaft nach dem Zweiten Weltkrieg wurde auch nach dem Ende des Kalten Kriegs die Deutsche Frage wieder zu einem Katalysator des europäischen Einigungsprozesses.,22,Geschichte der Europäischen Union,14,3.642857143,0.928782732,13,2.307692308,1.250640861,14,3.357142857,1.215739272
957,"Da aber die Tendenz unübersehbar war und es keine ernsthaft evidenten Gründe gab, den Deutschen viereinhalb Jahrzehnte nach Kriegsende die Selbstbestimmung zu verweigern, richtete sich das Bemühen des französischen Staatspräsidenten François Mitterrand zum Jahresende 1989 darauf, das künftige deutsche Machtpotenzial durch eine Vertiefung der europäischen Integration zu binden.",22,Geschichte der Europäischen Union,11,4.636363636,1.501514387,9,3,0.707106781,11,4.727272727,1.348399725
958,"Bundeskanzler Helmut Kohl und Außenminister Hans-Dietrich Genscher teilten diese Einschätzung – als Voraussetzung zur Wiedergewinnung der deutschen Einheit – und erwiesen sich auch nach dem Beitritt der DDR zur Bundesrepublik Deutschland als verlässliche europäische Partner, so dass sich seit dem 3 Oktober 1990 die EG-Verträge auch auf die fünf neuen Länder erstrecken konnten.",22,Geschichte der Europäischen Union,15,3.533333333,1.505545305,15,2.866666667,1.505545305,15,3.266666667,1.667618776
959,Gemeinsam sorgten Mitterrand und Kohl für das Zusammentreten von Regierungskonferenzen zur Wirtschafts- und Währungsunion (Finanzminister) und zur politischen Union (Außenminister) noch im Dezember 1990.,22,Geschichte der Europäischen Union,13,3.230769231,1.690850188,13,3.076923077,1.552500052,13,3.692307692,1.601281538
960,"Ihrem Vorschlag gemäß sollten Umweltpolitik, Einwanderung und Asylrecht, Gesundheit und Drogenbekämpfung vergemeinschaftet werden, eine europäische Staatsbürgerschaft eingeführt und eine Gemeinsame Außen- und Sicherheitspolitik (GASP) auf den Weg gebracht werden.",22,Geschichte der Europäischen Union,11,4.272727273,1.103712743,12,3.5,1.78376517,12,3.833333333,1.749458791
961,In dem am 7 Februar 1992 in Maastricht von den Außenministern unterzeichneten Vertrag über die Europäische Union (geläufig als „Vertrag von Maastricht“ oder „Unionsvertrag“) war außerdem die Zusammenarbeit in der Justiz- und Innenpolitik festgeschrieben sowie die Einführung einer gemeinsamen Währung bis spätestens 1 Januar 1999 vereinbart.,22,Geschichte der Europäischen Union,10,4.1,1.523883927,10,3.5,1.58113883,10,4,1.56347192
962,"Die Rolle des Europäischen Parlaments wurde durch die Einführung des Mitentscheidungsverfahrens, das es dem Rat der EU in einer Reihe von Politikfeldern gleichstellte, erneut aufgewertet.",22,Geschichte der Europäischen Union,9,4.666666667,0.866025404,9,4.444444444,1.589898669,7,4.857142857,0.690065559
963,Mit dem negativen dänischen Plebiszit vom Juni 1992 geriet der Unionsvertrag in eine Ratifizierungskrise (die Franzosen votierten im Dezember 1992 nur zu 51 % positiv).,22,Geschichte der Europäischen Union,7,3.571428571,1.988059595,7,2.857142857,1.772810521,7,3.142857143,1.67616342
964,"Erst nachdem die Dänen infolge Berücksichtigung gewisser Sonderinteressen (ua Nichtbeteiligung an der Währungsunion) in einer zweiten Volksabstimmung den Maastrichter Vertrag hatten passieren lassen und das deutsche Bundesverfassungsgericht Klagen gegen die Übertragung von Souveränitätsrechten auf die EU als – im gegebenen Rahmen – grundgesetzkonform zurückgewiesen hatte, konnte er zum 1 November 1993 in Kraft treten.",22,Geschichte der Europäischen Union,16,4.8125,1.796988221,16,3.6875,1.537042615,16,4.625,1.707825128
965,"Bald danach – zum 1 Januar 1995 – traten mit Österreich, Schweden und Finnland nach zügigen Beitrittsverhandlungen drei Staaten der EU bei, die bis zum Ende der Ost-West-Konfrontation durch ihre strikte Neutralitätspolitik daran gehindert waren.",22,Geschichte der Europäischen Union,7,3.714285714,0.487950036,10,3.6,1.505545305,9,5,0.866025404
966,"Die Schweiz und Norwegen (nach neuerlichem Negativvotum der Bürger) blieben außen vor, sodass die Europäische Union nun 15 Mitglieder umfasste.",22,Geschichte der Europäischen Union,10,2.2,0.918936583,10,2.1,1.449137675,10,2.9,1.595131482
967,Mehr als die erst bei wenigen ins Bewusstsein gedrungene Unionsbürgerschaft hat – bereits vor dem Euro – der Abbau der Grenzkontrollen und Grenzanlagen zwischen den Bürgern der am Schengener Abkommen beteiligten Mitgliedstaaten ein Gefühl europäischer Zusammengehörigkeit wecken können.,22,Geschichte der Europäischen Union,10,5.3,1.567021236,10,4.4,1.577621275,10,5.1,1.449137675
968,"Die als Bestandteil des Binnenmarkts in der Einheitlichen Europäischen Akte festgeschriebene Freizügigkeit des Personenverkehrs wurde durch das 1985 in Schengen getroffene Abkommen zunächst von den Beneluxstaaten, Frankreich und der Bundesrepublik Deutschland auf den Weg gebracht, ohne dass aber die dazu nötige polizeiliche Zusammenarbeit und Vereinheitlichung der Visa die Durchführung schon gestattet hätte.",22,Geschichte der Europäischen Union,13,5.538461538,0.967417922,13,4.384615385,0.960768923,14,4.785714286,0.892582375
969,"In einem zweiten Abkommen (Schengen II) wurden 1990 solche der Sicherheit dienenden Regelungen getroffen, erst ab 1995 die Freizügigkeit aber tatsächlich praktiziert.",22,Geschichte der Europäischen Union,10,4.6,0.966091783,9,4.555555556,0.726483157,11,4.636363636,1.501514387
970,"Dabei handelt es sich der Sache nach nicht um EU-Vertragsrecht, wie man an den beteiligten Staaten erkennt.",22,Geschichte der Europäischen Union,9,3.111111111,1.269295518,9,2.888888889,1.833333333,9,3.666666667,1.658312395
971,"Denn unterdessen ist der „Schengen-Raum“ bedeutend angewachsen und soll sich auch künftig noch ausweiten; er schließt zwar noch immer nicht alle EU-Mitgliedstaaten ein, dafür aber auch bereits einige Nichtmitglieder (Norwegen, Island, Liechtenstein und die Schweiz).",22,Geschichte der Europäischen Union,8,4.75,0.88640526,10,4,2.108185107,7,4.857142857,0.377964473
972,"Die Vorbereitungen zur endlichen Verwirklichung einer Wirtschafts- und Währungsunion waren zwar bereits vor dem Ende der Blockkonfrontation 1989 in ein konkretes Stadium getreten, ihre Durchsetzung allen dann folgenden Krisen und Widrigkeiten zum Trotz ist aber – wie der Unionsvertrag – kaum zu denken ohne die deutsch-französische Achse Mitterrand-Kohl und ohne die Dynamik einer grundlegend veränderten Welt- und europapolitischen Lage.",22,Geschichte der Europäischen Union,8,5.625,0.916125381,9,4.333333333,1.58113883,9,5,1.5
973,Dem französischen Staatspräsidenten war die mit der Einführung des Euro zu vertiefende Wirtschafts- und Währungsunion wichtig für seine Zustimmung zur Wiedervereinigung Deutschlands.,22,Geschichte der Europäischen Union,10,3.8,1.619327707,10,3.1,0.994428926,10,3.7,0.823272602
974,"Kohl war es, der Mitte 1988 Jacques Delors für die Projektleitung vorgeschlagen hatte; dieser wiederum hatte die Mitwirkung der Chefs der europäischen Zentralbanken an der Entwicklung entsprechender Pläne durchgesetzt, um den geballten Sachverstand der je obersten Währungshüter gegen zu erwartende Widerstände einzelner Regierungen ins Feld führen zu können.",22,Geschichte der Europäischen Union,12,4.333333333,1.302677895,12,3.833333333,1.267304465,11,3.909090909,1.221027883
975,"Es gelang ihm tatsächlich, die meisten Beteiligten für eine gemeinsame Strategie zu gewinnen; Margaret Thatcher (britische Premierministerin 1979–1990) fehlte es an Mitstreitern für ihren Widerstand.",22,Geschichte der Europäischen Union,6,4.833333333,0.752772653,6,4,1.414213562,5,5,0.707106781
976,Martin Luther King Jr (* 15 Januar 1929 in Atlanta als Michael King Jr; † 4 April 1968 in Memphis) war ein US-amerikanischer Baptistenpastor und Bürgerrechtler.,23,Martin Luther King,9,1,0,8,1,0,8,1,0
977,"Er gilt als einer der herausragendsten Vertreter im gewaltfreien Kampf gegen Unterdrückung und soziale Ungerechtigkeit und war zwischen Mitte der 1950er und Mitte der 1960er Jahre der bekannteste Sprecher des Civil Rights Movement, der US-amerikanischen Bürgerrechtsbewegung der US-Afroamerikaner.",23,Martin Luther King,9,3.444444444,1.333333333,9,2.555555556,1.013793755,9,3.333333333,1
978,Er propagierte den zivilen Ungehorsam als Mittel gegen die politische Praxis der Rassentrennung (Racial segregation) in den Südstaaten der USA mit religiösen Begründungen und nahm an entsprechenden Aktionen teil.,23,Martin Luther King,11,3.272727273,1.420627262,9,2.333333333,1,10,3.1,1.197219
979,"Wesentlich durch Kings Einsatz und Wirkkraft ist das Civil Rights Movement zu einer Massenbewegung geworden, die schließlich erreicht hat, dass die Rassentrennung gesetzlich aufgehoben und das uneingeschränkte Wahlrecht für die schwarze Bevölkerung der US-Südstaaten eingeführt wurde.",23,Martin Luther King,10,4.8,1.87379591,10,3.7,2.311805451,10,4.8,1.813529401
980,Wegen seines Engagements für soziale Gerechtigkeit erhielt er 1964 den Friedensnobelpreis.,23,Martin Luther King,9,2.555555556,1.589898669,9,2.555555556,1.589898669,9,2.666666667,1.58113883
981,"Am 4 April 1968 wurde King bei dem Attentat in Memphis, Tennessee erschossen.",23,Martin Luther King,10,1.5,0.707106781,8,1.125,0.353553391,8,1.25,0.46291005
